id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2072841,2,6/7/2016 10:20,6/7/2016 10:43,1,-73.97927856,40.76248169,-73.99159241,40.75027847,N,1378
id3633511,1,5/9/2016 23:05,5/9/2016 23:17,1,-73.95641327,40.77132797,-73.97956848,40.73305893,N,688
id2827889,1,3/19/2016 19:07,3/19/2016 19:31,2,-73.99480438,40.72948837,-73.98418427,40.76314926,N,1427
id0556653,2,5/30/2016 13:33,5/30/2016 13:41,2,-74.00074768,40.71828079,-73.99613953,40.69094849,N,476
id0318778,1,2/17/2016 0:07,2/17/2016 0:50,1,-73.78238678,40.64451218,-73.98204803,40.7719574,N,2566
id1922478,2,4/5/2016 13:18,4/5/2016 13:25,1,-73.95444489,40.8212204,-73.95278931,40.81079102,N,437
id1340693,1,1/8/2016 11:54,1/8/2016 11:58,1,-73.98497009,40.7742424,-73.9804306,40.7803688,N,209
id0461973,2,2/11/2016 12:08,2/11/2016 12:46,1,-73.98892212,40.73683167,-73.9826889,40.77692032,N,2296
id1374613,1,4/20/2016 21:31,4/20/2016 21:53,1,-73.99771881,40.74098969,-73.95623016,40.78447723,N,1315
id0620947,1,6/4/2016 17:36,6/4/2016 17:46,2,-73.95521545,40.78585434,-73.95439148,40.80090332,N,584
id0871223,1,3/14/2016 7:55,3/14/2016 8:08,1,-73.95388794,40.76695251,-73.95384979,40.78788376,N,796
id3631567,1,5/29/2016 1:20,5/29/2016 1:41,2,-73.98239899,40.7769165,-73.93868256,40.83374786,N,1292
id0931156,1,6/21/2016 8:22,6/21/2016 8:36,1,-73.98651123,40.66110229,-73.97057343,40.67243576,N,835
id3307673,2,3/22/2016 6:31,3/22/2016 6:37,5,-73.97982025,40.74069977,-73.9920578,40.7492485,N,338
id1203658,2,5/21/2016 14:26,5/21/2016 14:45,1,-74.00919342,40.71334839,-74.00447083,40.74156189,N,1145
id2695306,1,5/1/2016 2:12,5/1/2016 2:15,1,-73.98111725,40.74442673,-73.97569275,40.75135422,N,214
id0825711,2,6/27/2016 22:39,6/27/2016 22:52,1,-73.94863129,40.78151703,-73.97322845,40.78353882,N,792
id0606164,1,3/27/2016 20:05,3/27/2016 20:32,1,-73.97810364,40.75227737,-73.99358368,40.69612885,N,1647
id0047550,1,5/17/2016 17:10,5/17/2016 17:33,1,-73.97681427,40.75045013,-73.98544312,40.76333237,N,1337
id3770788,2,3/18/2016 19:52,3/18/2016 19:56,1,-73.96338654,40.75795746,-73.95326233,40.77159882,N,251
id0767781,1,5/9/2016 7:19,5/9/2016 7:28,1,-74.00022125,40.7328186,-73.98503876,40.76027679,N,589
id1179349,1,4/11/2016 9:31,4/11/2016 9:47,2,-73.97167969,40.75541687,-73.98718262,40.76038742,N,976
id0560934,1,6/13/2016 14:32,6/13/2016 15:04,1,-73.87069702,40.77359772,-73.97478485,40.75214005,N,1959
id0972813,2,6/10/2016 9:22,6/10/2016 9:45,1,-73.97766876,40.75217056,-73.87104034,40.77405167,N,1371
id1201454,2,1/3/2016 12:20,1/3/2016 12:23,1,-73.97238922,40.74526215,-73.96340942,40.75749588,N,179
id0744544,1,1/22/2016 22:44,1/22/2016 22:54,1,-73.98683929,40.76094818,-73.95900726,40.76381302,N,596
id0923913,2,6/3/2016 16:22,6/3/2016 16:33,1,-73.98142242,40.76826859,-73.98104095,40.78215027,N,661
id1761032,1,4/22/2016 9:11,4/22/2016 9:44,1,-73.94471741,40.77927017,-73.98000336,40.74581146,N,2026
id1554407,2,1/20/2016 18:32,1/20/2016 18:47,2,-73.99666595,40.74272537,-73.98530579,40.72839355,N,922
id2438420,1,4/21/2016 18:59,4/21/2016 19:05,1,-73.96625519,40.75406647,-73.95730591,40.76849747,N,369
id1298927,2,4/3/2016 20:50,4/3/2016 20:58,1,-73.97881317,40.75873947,-73.9828186,40.74206161,N,466
id1256991,2,2/20/2016 0:59,2/20/2016 1:06,1,-73.98912048,40.74862671,-73.98287201,40.74610901,N,441
id0983980,1,6/4/2016 18:24,6/4/2016 18:37,1,-73.97302246,40.75774765,-73.98301697,40.76122284,N,791
id2456902,1,3/29/2016 7:14,3/29/2016 7:27,1,-74.00836945,40.72211838,-73.97655487,40.75175095,N,785
id1714757,1,4/3/2016 23:16,4/3/2016 23:31,4,-73.98668671,40.75840759,-74.00504303,40.72372055,N,887
id1014588,1,5/14/2016 21:52,5/14/2016 22:21,4,-73.98001099,40.72671127,-74.01045227,40.71383667,N,1777
id1003405,2,6/2/2016 14:32,6/2/2016 14:46,6,-74.0010376,40.71870041,-74.00775146,40.72014236,N,857
id3885767,1,2/17/2016 17:20,2/17/2016 17:51,2,-73.9662323,40.76814651,-73.94850159,40.809021,N,1863
id2022146,2,1/25/2016 17:51,1/25/2016 18:06,1,-73.96983337,40.75067902,-73.94043732,40.80894852,N,871
id0885168,2,6/2/2016 21:44,6/2/2016 21:59,1,-73.97353363,40.75167847,-73.94882202,40.77386856,N,927
id3027389,1,5/6/2016 19:54,5/6/2016 19:59,1,-73.96877289,40.76124954,-73.97833252,40.76340103,N,303
id2772572,1,6/11/2016 1:32,6/11/2016 1:46,1,-73.95046997,40.77958679,-73.89605713,40.81646347,N,794
id3025140,2,5/27/2016 14:46,5/27/2016 14:50,2,-73.94700623,40.78009033,-73.94698334,40.7718811,N,290
id2862186,2,2/23/2016 8:00,2/23/2016 8:23,2,-73.95581055,40.7822113,-73.86521912,40.77069855,N,1403
id1309210,1,1/26/2016 10:50,1/26/2016 11:03,1,-74.01055145,40.71406555,-74.00532532,40.71994019,N,787
id1928326,1,5/1/2016 3:54,5/1/2016 3:58,1,-73.9855423,40.75265884,-73.9960022,40.75899124,N,236
id3697489,1,1/13/2016 13:53,1/13/2016 14:08,1,-73.94898224,40.78157806,-73.98234558,40.77892303,Y,892
id1790044,2,6/17/2016 7:47,6/17/2016 7:59,5,-73.99388123,40.73123169,-73.97305298,40.75804901,N,748
id1887303,2,1/5/2016 21:25,1/5/2016 21:35,1,-73.99743652,40.7193985,-73.98135376,40.72480011,N,578
id1978546,2,3/6/2016 14:34,3/6/2016 14:45,1,-73.96217346,40.7789917,-73.98809814,40.77699661,N,664
id1216848,2,4/17/2016 21:37,4/17/2016 21:56,5,-73.98455048,40.76094818,-73.98647308,40.72222137,N,1148
id1088749,1,5/16/2016 12:18,5/16/2016 12:33,1,-73.96829224,40.76225281,-73.98801422,40.74120331,N,905
id1043917,2,6/16/2016 20:26,6/16/2016 20:52,1,-74.01377869,40.71397781,-73.9573288,40.72021866,N,1562
id3923685,1,2/7/2016 1:50,2/7/2016 2:01,1,-73.98590088,40.74698257,-74.00527954,40.71562958,N,702
id1683694,1,5/7/2016 23:43,5/7/2016 23:50,3,-73.98825073,40.72783279,-73.97607422,40.74027252,N,428
id1715659,2,5/24/2016 20:22,5/24/2016 20:28,3,-73.98487091,40.74311829,-73.99948883,40.73765945,N,352
id0136242,1,1/11/2016 10:58,1/11/2016 11:10,1,-73.96550751,40.75912857,-73.98803711,40.76043701,N,712
id0408653,1,3/10/2016 22:43,3/10/2016 23:07,1,-73.98360443,40.72679901,-73.91761017,40.70514679,N,1418
id2995631,2,6/28/2016 18:07,6/28/2016 18:20,1,-73.96084595,40.78105164,-73.97458649,40.76494598,N,756
id2024551,2,2/5/2016 9:33,2/5/2016 9:50,1,-73.99183655,40.73119354,-73.98497009,40.74781799,N,1037
id0000967,2,2/27/2016 15:30,2/27/2016 15:35,1,-73.97216034,40.75592422,-73.98228455,40.75704193,N,299
id2674024,1,3/26/2016 14:43,3/26/2016 15:07,2,-73.8730011,40.77410126,-73.97222137,40.75696182,N,1387
id2062480,2,2/4/2016 20:38,2/4/2016 21:10,1,-73.97788239,40.72600555,-73.98873901,40.77423859,N,1881
id2039685,1,3/21/2016 22:02,3/21/2016 22:10,1,-73.96308899,40.77458954,-73.98305511,40.78411865,N,465
id1816342,2,1/19/2016 17:56,1/19/2016 18:11,1,-73.97379303,40.756073,-73.9896698,40.75223541,N,918
id1537510,2,3/26/2016 8:19,3/26/2016 8:31,5,-73.97775269,40.74551773,-73.98700714,40.75948715,N,702
id3382236,2,1/23/2016 10:38,1/23/2016 10:44,5,-73.97528076,40.76099014,-73.96318054,40.76776123,N,332
id0984462,1,3/9/2016 14:47,3/9/2016 14:56,1,-73.99243927,40.74534225,-73.98643494,40.73983002,N,545
id3041176,2,5/13/2016 1:30,5/13/2016 1:42,2,-74.00041199,40.73012161,-73.9834137,40.76593018,N,746
id3358294,2,2/23/2016 16:35,2/23/2016 17:02,1,-73.98103333,40.73353577,-73.95360565,40.77100372,N,1642
id0129235,1,3/5/2016 13:05,3/5/2016 13:16,2,-73.97261047,40.67742157,-73.97292328,40.65258408,N,668
id0965422,2,6/16/2016 17:05,6/16/2016 17:12,2,-73.9622879,40.75910187,-73.95584106,40.77545166,N,431
id0183040,2,6/4/2016 23:41,6/4/2016 23:50,2,-73.99432373,40.7506218,-73.98596954,40.7677536,N,489
id2699058,1,3/24/2016 19:42,3/24/2016 19:54,1,-74.00536346,40.72848129,-73.98754883,40.73667526,N,717
id3967576,1,4/7/2016 4:09,4/7/2016 4:17,1,-73.99643707,40.7378273,-73.98809052,40.76887894,N,439
id1497574,2,3/1/2016 18:42,3/1/2016 18:46,6,-73.95339203,40.78253937,-73.94916534,40.77688599,N,266
id3147615,2,5/10/2016 16:57,5/10/2016 17:04,3,-73.98612213,40.74037933,-73.97258759,40.74671936,N,374
id3765697,2,2/16/2016 19:57,2/16/2016 20:09,2,-73.98944855,40.66556168,-74.01844788,40.64274979,N,770
id3461680,2,6/1/2016 12:03,6/1/2016 12:36,1,-73.99391937,40.74568176,-73.87319946,40.77436066,N,1958
id3855917,2,5/15/2016 1:15,5/15/2016 1:24,1,-74.0065918,40.74425888,-73.99433136,40.73212051,N,565
id1920009,1,3/7/2016 18:56,3/7/2016 19:14,1,-73.99036407,40.75248337,-73.95858765,40.7687912,N,1088
id3581820,2,6/26/2016 1:28,6/26/2016 1:38,1,-73.99138641,40.74988174,-73.96408081,40.76457977,N,619
id3769681,1,3/18/2016 21:38,3/18/2016 21:46,2,-73.97924805,40.77198792,-73.95449829,40.78242874,N,469
id1122575,1,2/19/2016 11:26,2/19/2016 11:28,3,-73.95728302,40.77407074,-73.95722961,40.77027512,N,87
id3834849,1,4/26/2016 12:34,4/26/2016 12:43,1,-73.99027252,40.75597,-73.97983551,40.76222229,N,519
id0498324,1,6/5/2016 15:19,6/5/2016 15:31,1,-73.97307587,40.74877167,-73.97781372,40.75463104,N,751
id2587992,1,6/15/2016 18:34,6/15/2016 19:15,1,-74.00936127,40.70907593,-73.94978333,40.77261734,N,2452
id0801359,2,4/23/2016 23:31,4/23/2016 23:55,1,-73.99330902,40.75733948,-74.00380707,40.71561813,N,1385
id2735670,2,1/30/2016 19:30,1/30/2016 19:33,6,-73.98529053,40.76847076,-73.98645782,40.76248932,N,213
id2941300,2,1/21/2016 7:27,1/21/2016 7:34,1,-73.96092224,40.77003479,-73.96974182,40.75842667,N,419
id3775412,2,2/22/2016 21:35,2/22/2016 21:40,1,-73.97743225,40.75865173,-73.98893738,40.75788116,N,323
id3452332,2,6/6/2016 18:59,6/6/2016 19:10,1,-73.9853363,40.75849915,-73.98735046,40.74160004,N,662
id2598729,2,3/5/2016 17:47,3/5/2016 17:51,1,-73.94753265,40.77534103,-73.94528961,40.78596115,N,272
id2762003,2,5/1/2016 11:22,5/1/2016 11:32,5,-73.96861267,40.75466156,-73.98320007,40.72254944,N,575
id3602048,1,1/2/2016 9:05,1/2/2016 9:21,1,-74.00737762,40.70790482,-73.96336365,40.77511215,N,971
id0159709,2,4/17/2016 8:42,4/17/2016 8:46,1,-73.96894073,40.76490784,-73.96469879,40.76006317,N,227
id0571618,1,5/30/2016 13:08,5/30/2016 13:15,2,-74.00528717,40.71915817,-74.01544189,40.71443558,N,414
id1454947,1,6/4/2016 23:43,6/4/2016 23:51,1,-73.97255707,40.76013565,-73.98609161,40.76245117,N,455
id1447105,1,2/1/2016 14:43,2/1/2016 14:52,1,-73.97441864,40.74911499,-73.98345184,40.72638321,N,549
id3914400,2,3/30/2016 8:31,3/30/2016 8:38,5,-73.98374939,40.7806015,-73.98391724,40.770401,N,415
id2824917,2,6/30/2016 18:23,6/30/2016 18:33,6,-74.00133514,40.73110962,-73.98422241,40.73929596,N,602
id1922839,2,2/3/2016 18:49,2/3/2016 18:52,5,-74.00835419,40.72151566,-74.00666809,40.73083115,N,173
id1517243,2,4/28/2016 19:34,4/28/2016 19:52,1,-73.9773407,40.74966049,-74.0022583,40.72645187,N,1043
id3066170,1,1/15/2016 14:54,1/15/2016 14:59,1,-73.95710754,40.78329086,-73.95916748,40.77510071,N,298
id1169619,1,4/18/2016 15:03,4/18/2016 15:20,4,-74.00288391,40.7604332,-73.99206543,40.74829865,N,1019
id0944696,2,6/20/2016 17:25,6/20/2016 17:34,5,-74.00840759,40.70764923,-74.00585175,40.71471024,N,539
id2047925,1,6/22/2016 15:52,6/22/2016 16:16,1,-73.9863205,40.75563431,-73.96847534,40.7620697,N,1419
id3471092,2,3/17/2016 18:12,3/17/2016 18:37,6,-73.96880341,40.75030136,-73.95236206,40.77646637,N,1499
id1766678,1,1/10/2016 0:01,1/10/2016 0:11,1,-73.99396515,40.76069641,-73.9646225,40.76416016,N,624
id2018005,2,4/17/2016 1:44,4/17/2016 2:24,1,-73.99240875,40.75052643,-73.97168732,40.63150406,N,2404
id0770935,2,6/2/2016 18:55,6/2/2016 19:01,2,-73.96421051,40.76475906,-73.95207977,40.78152847,N,383
id1437834,2,5/3/2016 10:28,5/3/2016 11:17,2,-73.87097168,40.77381897,-74.00071716,40.75756073,N,2967
id2432732,2,1/11/2016 14:24,1/11/2016 14:29,1,-73.97216797,40.75382996,-73.98188782,40.75817108,N,313
id3077475,2,4/9/2016 18:27,4/9/2016 18:32,1,-74.0012207,40.7313118,-73.99755859,40.72612762,N,264
id3263580,2,5/21/2016 12:46,5/21/2016 12:46,2,-73.78237152,40.64876556,-73.78237152,40.64874649,N,3
id2590470,2,6/7/2016 11:40,6/7/2016 12:05,2,-73.87497711,40.77384186,-73.95372772,40.77080154,N,1482
id3817092,1,3/20/2016 22:11,3/20/2016 22:28,1,-73.86270142,40.76873779,-73.91719818,40.81982422,N,1012
id3918159,1,3/21/2016 17:43,3/21/2016 17:53,1,-73.98406219,40.72078323,-73.97380066,40.75046158,N,579
id1026973,1,6/25/2016 21:53,6/25/2016 22:05,1,-73.98262787,40.76234055,-73.9955368,40.74977875,Y,717
id0972338,1,4/28/2016 8:47,4/28/2016 8:50,2,-73.98204041,40.75211716,-73.98168182,40.74665451,N,183
id0831844,1,4/16/2016 17:45,4/16/2016 17:52,1,-73.98913574,40.74141312,-74.00563812,40.74824142,N,398
id3964626,2,4/3/2016 13:16,4/3/2016 13:54,1,-73.77734375,40.64664078,-73.98032379,40.73849106,N,2268
id2386155,2,1/24/2016 12:42,1/24/2016 12:54,1,-73.98352814,40.73802948,-73.98323822,40.73794937,N,686
id1272729,2,4/24/2016 1:59,4/24/2016 2:10,5,-73.9227066,40.7544899,-73.98560333,40.71789169,N,706
id2576834,2,6/2/2016 20:47,6/2/2016 21:03,1,-73.98500061,40.76876068,-73.94724274,40.83066177,N,974
id2730154,2,3/29/2016 22:39,3/29/2016 22:40,5,-73.98220062,40.73181152,-73.97994995,40.73481369,N,58
id1872397,1,6/5/2016 11:44,6/5/2016 11:56,1,-73.94802856,40.77479172,-73.96594238,40.76534271,Y,697
id3223960,1,2/2/2016 19:37,2/2/2016 19:54,1,-73.98287964,40.76164627,-74.00339508,40.72384644,N,1046
id1911726,1,5/17/2016 0:20,5/17/2016 0:30,1,-74.00424957,40.74240875,-73.99226379,40.72761154,N,609
id1160246,1,5/14/2016 3:56,5/14/2016 4:00,1,-73.97177124,40.79465103,-73.96212006,40.80537033,N,249
id2061313,2,5/21/2016 12:55,5/21/2016 13:07,1,-73.9916153,40.73859787,-74.00772858,40.74666595,N,710
id3308583,2,3/4/2016 11:34,3/4/2016 12:01,1,-73.97406769,40.76462936,-74.00565338,40.70753098,N,1592
id1458308,2,3/23/2016 7:36,3/23/2016 7:53,1,-73.99136353,40.75041962,-73.97169495,40.75824738,N,1001
id2029339,2,1/22/2016 14:13,1/22/2016 15:15,1,-73.87335968,40.77410889,-73.95811462,40.77555847,N,3695
id3995989,2,4/22/2016 21:47,4/22/2016 22:00,2,-73.97055817,40.7478714,-73.9480896,40.77896881,N,831
id0533499,2,6/24/2016 11:26,6/24/2016 11:41,1,-73.98002625,40.7543602,-73.99443054,40.74050903,N,899
id3779756,1,6/12/2016 16:07,6/12/2016 16:40,1,-73.97716522,40.7518158,-73.98326111,40.69329071,N,2016
id2768742,2,1/28/2016 6:44,1/28/2016 6:59,1,-73.97835541,40.77814102,-74.0056839,40.74573135,N,867
id2425126,2,1/10/2016 19:44,1/10/2016 19:54,1,-73.98390961,40.74391174,-74.00566864,40.74016953,N,616
id1676102,1,1/19/2016 20:41,1/19/2016 20:46,1,-73.97283173,40.75656891,-73.99016571,40.75747681,N,331
id2243401,1,3/30/2016 7:07,3/30/2016 7:25,1,-74.00893402,40.70215607,-73.97595978,40.75554276,N,1064
id0835080,2,4/9/2016 13:10,4/9/2016 13:25,2,-73.97886658,40.76396942,-73.99131012,40.7502861,N,899
id3140569,2,3/18/2016 0:07,3/18/2016 0:21,2,-73.9684906,40.75485992,-73.93151093,40.75743103,N,859
id2448137,2,3/11/2016 23:57,3/12/2016 0:08,1,-74.0075531,40.74082184,-73.9872818,40.75074005,N,681
id3250285,2,1/11/2016 6:51,1/11/2016 6:58,1,-73.98307037,40.74173737,-74.00605774,40.71611023,N,449
id0941676,1,4/26/2016 21:23,4/26/2016 21:33,1,-73.97962952,40.78639603,-73.99710083,40.7624588,N,581
id0819471,2,2/11/2016 21:53,2/11/2016 22:04,5,-73.99880219,40.71946335,-73.98109436,40.72931671,N,643
id1053165,2,3/9/2016 15:50,3/9/2016 15:58,1,-73.98435974,40.73722839,-73.97610474,40.74825287,N,481
id2067435,1,3/26/2016 19:26,3/26/2016 19:43,1,-73.99982452,40.71823502,-74.01496124,40.70915222,N,1013
id0048064,2,3/18/2016 8:48,3/18/2016 9:03,4,-73.96253204,40.77296829,-73.97869873,40.75099182,N,897
id3076182,1,6/19/2016 1:41,6/19/2016 1:53,1,-73.9921875,40.72486115,-73.99260712,40.74272537,N,750
id2624983,2,3/21/2016 15:11,3/21/2016 15:16,6,-73.98950195,40.75644684,-73.9800415,40.76633072,N,346
id3211344,1,1/16/2016 2:13,1/16/2016 2:16,1,-73.95054626,40.72312164,-73.94055939,40.72448349,N,203
id0447228,2,3/16/2016 12:14,3/16/2016 12:19,1,-74.00966644,40.71284866,-74.01550293,40.71485138,N,330
id2804134,1,4/17/2016 10:12,4/17/2016 10:15,1,-73.95281982,40.78339386,-73.96244049,40.77035522,N,209
id0780314,1,4/1/2016 19:24,4/1/2016 19:26,1,-73.96138,40.79853058,-73.96607208,40.79471207,N,103
id2300050,1,3/8/2016 19:05,3/8/2016 19:38,2,-73.99282074,40.75268936,-73.98454285,40.69162369,N,2005
id0632183,1,2/10/2016 20:12,2/10/2016 20:19,1,-73.97177124,40.75029755,-73.98069763,40.73228073,N,413
id3739543,1,3/17/2016 6:26,3/17/2016 6:33,1,-73.94940948,40.784935,-73.94872284,40.80314636,N,457
id2401419,2,3/4/2016 21:35,3/4/2016 21:44,2,-73.98136902,40.68981934,-73.98358917,40.69411087,N,568
id2987313,2,1/1/2016 9:47,1/1/2016 9:49,1,-73.99407196,40.75128174,-73.99429321,40.75852585,N,166
id1804145,1,2/27/2016 16:37,2/27/2016 16:53,1,-73.99144745,40.7502327,-73.99226379,40.72538757,N,956
id2377925,2,6/12/2016 1:24,6/12/2016 1:33,1,-73.9881897,40.72357559,-73.98721313,40.7448082,N,569
id3560802,2,2/12/2016 15:14,2/12/2016 15:24,2,-73.99118042,40.73956299,-74.0020752,40.75069809,N,579
id0183870,2,3/2/2016 10:07,3/2/2016 10:13,1,-73.97045135,40.76253128,-73.96968842,40.7573204,N,374
id1757289,1,6/17/2016 20:17,6/17/2016 20:35,1,-73.95436859,40.76399612,-73.98940277,40.7569809,N,1075
id1056653,2,1/19/2016 9:41,1/19/2016 9:58,1,-73.96577454,40.79512405,-73.94245148,40.84159088,N,999
id0326349,1,4/25/2016 8:19,4/25/2016 8:38,1,-73.94658661,40.77235413,-73.98208618,40.76846313,N,1107
id1859727,2,2/9/2016 7:35,2/9/2016 7:42,1,-73.98542786,40.75196838,-73.99445343,40.74097824,N,414
id0769422,1,2/4/2016 22:12,2/4/2016 22:30,1,-73.98233795,40.77269363,-73.99362946,40.73251343,N,1058
id2800526,2,2/5/2016 12:31,2/5/2016 12:38,1,-73.97615814,40.75228119,-73.98177338,40.75539017,N,457
id0904672,2,2/21/2016 18:21,2/21/2016 18:31,1,-74.00157928,40.72861862,-74.00337982,40.73910904,N,631
id0060684,2,1/11/2016 9:11,1/11/2016 9:21,6,-73.98967743,40.75672531,-73.99462891,40.7504921,N,605
id3712759,2,4/21/2016 6:53,4/21/2016 7:04,2,-73.98566437,40.74386215,-74.00384521,40.70779037,N,648
id1853128,1,1/13/2016 18:38,1/13/2016 18:46,1,-73.97863007,40.77751541,-73.96256256,40.79913712,N,473
id3675063,2,5/8/2016 15:30,5/8/2016 15:39,1,-73.95427704,40.78437805,-73.96682739,40.76671219,N,515
id0234320,2,6/9/2016 14:53,6/9/2016 15:22,2,-73.97705841,40.754879,-73.86203766,40.76865005,N,1728
id3969005,1,3/8/2016 10:03,3/8/2016 10:12,1,-73.9691925,40.7638588,-73.96101379,40.77730942,N,522
id2528829,1,6/12/2016 16:41,6/12/2016 16:52,1,-73.98313141,40.76034546,-73.9654541,40.76305008,N,681
id0599523,1,3/27/2016 18:21,3/27/2016 18:35,4,-74.01449585,40.71253967,-74.00504303,40.74798965,N,824
id2503542,1,6/1/2016 20:17,6/1/2016 20:32,1,-73.95516968,40.77317047,-73.97608185,40.74195862,N,907
id2663024,1,5/4/2016 14:55,5/4/2016 15:05,3,-73.95033264,40.80130005,-73.96492767,40.80635071,N,577
id2694422,2,6/22/2016 5:48,6/22/2016 6:04,6,-73.94605255,40.77717972,-74.01554871,40.71156311,N,951
id1976927,1,5/9/2016 8:41,5/9/2016 9:02,1,-74.00410461,40.72852707,-73.98384094,40.76825714,N,1254
id0843100,1,1/27/2016 17:02,1/27/2016 17:13,1,-73.98501587,40.7583046,-73.97991943,40.74572754,N,683
id3151483,1,6/2/2016 12:36,6/2/2016 12:46,2,-73.98511505,40.7664032,-73.98146057,40.77439499,N,589
id1085643,1,4/7/2016 7:48,4/7/2016 7:57,1,-73.97747803,40.7661705,-73.96797943,40.78704453,N,575
id2388028,2,1/20/2016 19:36,1/20/2016 19:56,2,-73.98516083,40.76203156,-73.95218658,40.77119827,N,1188
id3128481,2,2/21/2016 2:22,2/21/2016 2:45,1,-73.98726654,40.75574875,-73.98538208,40.69084167,N,1393
id3137071,1,4/11/2016 9:20,4/11/2016 9:32,1,-74.00551605,40.71717453,-73.98953247,40.74068451,N,714
id0283582,2,5/16/2016 16:07,5/16/2016 16:15,1,-73.97801208,40.75728607,-73.98298645,40.75846481,N,446
id2351647,1,5/20/2016 18:54,5/20/2016 19:04,1,-73.99428558,40.70282364,-73.98890686,40.66450119,N,602
id2342055,2,3/16/2016 20:08,3/16/2016 20:24,2,-73.9794693,40.7452774,-74.00237274,40.76066208,N,968
id3207287,2,4/29/2016 9:05,4/29/2016 9:11,1,-73.96488953,40.79141235,-73.97263336,40.79001617,N,328
id3137021,1,1/18/2016 11:44,1/18/2016 11:48,1,-73.96776581,40.80118179,-73.95939636,40.8139534,N,266
id0059372,1,2/25/2016 17:23,2/25/2016 17:29,1,-73.98930359,40.73622131,-73.98602295,40.72652817,N,356
id1009360,2,1/14/2016 15:08,1/14/2016 15:12,1,-73.9889679,40.74805069,-73.98223114,40.75659943,N,281
id0866826,2,1/13/2016 11:33,1/13/2016 11:34,2,-73.9535675,40.7793808,-73.94940186,40.78504181,N,85
id3203355,2,6/15/2016 18:23,6/15/2016 18:31,5,-73.94998169,40.77209854,-73.96701813,40.76377869,N,534
id3796995,2,5/19/2016 18:06,5/19/2016 18:11,1,-73.96240997,40.75886536,-73.95502472,40.76724625,N,292
id2370080,2,5/17/2016 8:04,5/17/2016 8:11,3,-73.99819183,40.73537445,-73.99194336,40.74936295,N,440
id2892400,1,3/3/2016 7:45,3/3/2016 7:52,1,-73.97875214,40.7853775,-73.97953033,40.77156067,N,428
id2051212,2,1/22/2016 9:04,1/22/2016 9:15,1,-73.95020294,40.771698,-73.97413635,40.78747177,N,697
id1678366,1,6/28/2016 17:55,6/28/2016 18:30,1,-73.96175385,40.77601624,-73.99502563,40.73397446,N,2089
id0862941,2,1/11/2016 18:06,1/11/2016 18:12,1,-73.97271729,40.78501129,-73.95652008,40.78684998,N,405
id0469159,2,2/23/2016 18:57,2/23/2016 19:04,5,-73.9562912,40.78129959,-73.95166016,40.77444839,N,430
id1946987,2,6/5/2016 23:34,6/5/2016 23:56,2,-73.99005127,40.72947311,-73.96263123,40.65462112,N,1336
id0098171,2,1/21/2016 10:29,1/21/2016 10:38,1,-73.98306274,40.76599503,-73.97868347,40.75434875,N,582
id3451821,2,3/18/2016 20:21,3/18/2016 20:33,1,-73.97915649,40.74441147,-73.95426941,40.77548599,N,744
id2573202,1,2/11/2016 22:22,2/11/2016 22:31,2,-73.96875763,40.79138947,-73.94386292,40.79453659,N,530
id3340409,2,1/27/2016 6:38,1/27/2016 6:52,1,-73.97709656,40.74331284,-73.98168945,40.76821899,N,800
id3591396,2,3/27/2016 22:46,3/27/2016 22:55,2,-73.9807663,40.76984024,-73.98924255,40.74795914,N,536
id1864783,2,5/6/2016 18:59,5/6/2016 19:39,2,-73.96573639,40.76241302,-73.90787506,40.88006592,N,2396
id1201558,1,6/5/2016 18:07,6/5/2016 18:11,1,-73.98210144,40.77305603,-73.98836517,40.76931381,N,267
id1462654,1,2/14/2016 17:29,2/14/2016 17:35,1,-73.99224854,40.74836731,-73.9980545,40.7561264,N,387
id0047649,1,6/6/2016 21:04,6/6/2016 21:32,4,-73.88536072,40.77310181,-73.91454315,40.88586044,N,1694
id0005214,2,3/26/2016 21:39,3/26/2016 21:52,2,-73.98606873,40.74650192,-73.9624939,40.76422119,N,751
id3878193,2,2/7/2016 0:56,2/7/2016 1:04,5,-73.98722076,40.73332977,-73.98297882,40.7444191,N,456
id2553871,1,5/1/2016 18:40,5/1/2016 18:45,1,-73.98388672,40.74906921,-73.98474121,40.74288559,N,257
id1527619,1,1/1/2016 3:20,1/1/2016 3:43,1,-73.99637604,40.74883652,-73.98712921,40.69756699,N,1327
id3813398,1,3/22/2016 22:35,3/22/2016 22:41,1,-73.98915863,40.75298691,-74.00553894,40.73887634,N,344
